"season","sampling_date","site","tree","fig","foundress_number","pegoscapus_f","pegoscapus_m","LO1_f","SO1_f","SO2_f","idarnes_m","heterandrium_1_f","heterandrium_1_mw","heterandrium_1_mu","heterandrium_2_f","heterandrium_2_mw","heterandrium_2_mu","ficicola_f","ficicola_m","physothorax_f","physothorax_m","sycophila","unidentified_idarnes","unidentified_wasps"
"F2013","12-11-13",113,"02","9",1,0,0,0,1,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"F2013","12-11-13",113,"02","10",1,0,90,15,0,1,4,0,0,0,0,0,0,3,1,0,0,0,0,0
"F2013","12-11-13",113,"02","11",1,2,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","12-11-13",113,"02","12",2,50,10,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","12-11-13",113,"44","1",1,48,16,7,2,16,12,2,1,0,0,0,0,0,0,0,0,0,0,0
"F2013","12-11-13",113,"44","2",3,33,6,3,8,8,6,0,0,2,0,1,2,0,0,0,0,1,0,0
"F2013","12-11-13",113,"44","3",1,21,0,14,0,18,5,2,3,1,2,0,2,0,0,0,0,0,0,0
"F2013","12-11-13",113,"44","4",2,11,15,4,10,10,10,0,0,0,1,0,2,0,0,0,0,0,1,0
"F2013","12-11-13",113,"44","5A",1,98,22,9,4,5,14,0,0,1,0,0,0,0,0,0,0,0,0,2
"F2013","12-11-13",113,"44","5B",3,35,5,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F2013","12-11-13",113,"44","6A",1,32,7,10,4,3,9,0,1,1,1,0,0,0,0,0,0,0,0,0
"F2013","12-11-13",113,"44","6B",1,9,1,13,0,4,7,1,2,2,3,0,4,1,0,0,0,1,0,6
"F2013","12-11-13",113,"44","7",2,7,5,8,0,6,7,2,0,0,3,2,0,0,0,0,0,0,2,0
"F2013","12-11-13",113,"44","8",1,23,0,7,5,17,9,1,0,1,0,1,3,0,0,0,0,0,2,0
"F2013","12-11-13",113,"44","9",1,25,4,1,7,12,4,1,2,0,1,0,1,0,0,0,0,0,0,0
"F2013","12-11-13",113,"44","10",1,27,6,4,2,0,2,0,0,0,7,3,3,0,0,0,1,0,0,0
"F2013","12-11-13",113,"44","11",2,26,19,5,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","12-11-13",113,"44","12",1,8,3,24,0,18,4,0,0,0,3,1,0,0,0,0,0,0,0,0
"F2013","12-11-13",113,"62","1",1,0,0,9,0,12,3,5,3,0,3,0,2,0,0,0,1,1,0,0
"F2013","17-11-13",95,"01","1",0,0,0,47,0,0,13,7,2,2,1,0,0,0,1,0,1,0,3,0
"F2013","17-11-13",95,"01","2",0,0,0,10,0,0,0,17,2,3,0,0,0,0,0,0,0,0,0,1
"F2013","17-11-13",95,"01","3",0,0,0,7,0,0,6,15,6,2,0,0,0,0,0,1,0,0,0,3
"F2013","17-11-13",95,"01","4",0,0,0,16,0,0,2,7,5,4,1,0,2,0,0,0,0,0,0,0
"F2013","17-11-13",95,"01","5",1,0,0,17,0,0,4,2,0,1,0,0,0,0,1,1,2,0,3,0
"F2013","17-11-13",95,"02A","1",0,0,0,25,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0
"F2013","17-11-13",95,"02A","2",0,0,0,19,0,5,11,6,1,2,0,0,0,0,1,1,0,0,1,0
"F2013","17-11-13",95,"02A","3",0,0,0,17,0,0,20,0,0,0,0,0,0,1,0,1,0,0,0,0
"F2013","17-11-13",95,"02A","4",0,0,0,41,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","17-11-13",95,"09","1",0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,3,9,0,2,0
"F2013","17-11-13",95,"09","2",1,56,5,3,23,11,15,0,1,0,0,0,0,1,0,2,2,0,2,0
"F2013","17-11-13",95,"11","1",0,0,0,13,0,0,2,0,0,0,0,0,0,2,4,7,4,0,0,1
"F2013","17-11-13",95,"11","2",1,34,7,3,4,2,4,0,0,0,0,0,1,2,0,8,8,0,0,0
"F2013","17-11-13",95,"11","3",1,2,5,0,18,0,7,0,0,0,0,0,0,1,4,3,3,0,1,0
"F2013","17-11-13",95,"11","4",1,1,4,0,12,0,7,0,0,0,0,1,0,0,0,2,1,0,0,0
"F2013","17-11-13",95,"11","5",0,0,0,16,0,0,3,4,1,2,0,0,0,0,0,0,0,0,0,0
"F2013","17-11-13",95,"23","1",0,0,0,12,0,12,6,14,1,8,4,1,2,0,0,0,0,0,0,0
"F2013","17-11-13",95,"23","2",1,0,0,3,16,7,5,0,0,0,0,0,0,0,0,0,0,0,3,0
"F2013","17-11-13",95,"26","1",0,0,0,15,0,0,2,0,1,0,1,0,1,0,0,1,2,0,0,0
"F2013","17-11-13",95,"39","1",0,0,0,16,0,0,1,1,5,0,3,0,6,0,0,5,1,0,0,0
"F2013","17-11-13",95,"39","2",0,0,0,6,0,0,5,4,5,1,2,2,0,0,0,2,1,0,0,1
"F2013","17-11-13",95,"39","3",1,0,0,14,21,0,3,0,0,0,4,1,1,0,3,0,1,0,0,2
"F2013","17-11-13",95,"39","4",0,0,0,3,0,0,3,7,17,3,1,1,0,0,0,1,0,0,0,1
"F2013","17-11-13",95,"39","5",0,0,0,13,0,6,9,0,0,9,6,2,0,0,0,2,2,0,0,0
"F2013","17-11-13",95,"39","6",0,0,0,13,1,1,2,2,2,5,1,1,0,0,1,2,3,0,0,0
"F2013","17-11-13",95,"39","7",0,0,0,5,0,0,6,1,0,1,0,0,0,0,0,6,4,0,0,0
"F2013","17-11-13",95,"39","8",1,0,0,8,3,3,5,1,0,0,5,0,4,1,3,1,1,0,0,1
"F2013","17-11-13",95,"39","9",0,0,0,6,0,0,4,0,0,1,0,0,0,0,0,3,5,0,0,0
"F2013","17-11-13",95,"39","10",0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,1,3,0,1,0
"F2013","17-11-13",95,"39","11",1,11,0,2,9,27,0,0,0,0,2,5,0,7,0,1,0,0,0,0
"F2013","17-11-13",95,"39","12",0,0,0,16,0,0,1,2,15,2,1,1,1,0,0,2,3,0,1,0
"F2013","17-11-13",95,"39","13",2,0,5,7,12,0,0,3,0,0,1,1,1,8,4,1,2,0,0,0
"F2013","17-11-13",95,"39","14",0,0,0,10,0,0,4,4,3,3,1,0,0,0,0,3,4,0,0,0
"F2013","17-11-13",95,"39","15",1,0,0,10,0,0,6,0,0,1,0,0,1,0,0,2,2,0,0,0
"F2013","17-11-13",95,"39","16",0,0,0,10,0,0,4,0,0,2,0,0,0,0,0,2,3,0,0,0
"F2013","17-11-13",95,"39","17",0,0,0,5,0,0,1,0,1,1,0,0,3,0,1,5,4,0,0,0
"F2013","17-11-13",95,"39","18",0,0,0,9,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,0
"F2013","17-11-13",95,"39","19",0,0,0,10,0,0,3,0,3,1,1,0,2,0,0,0,3,0,0,0
"F2013","17-11-13",95,"39","20",0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,4,5,0,0,0
"F2013","17-11-13",95,"39","21",0,0,0,6,0,0,8,0,5,1,0,0,0,0,0,4,3,0,0,0
"F2013","17-11-13",95,"39","22",0,0,0,0,3,0,9,4,8,6,5,0,4,1,1,0,0,0,0,1
"F2013","17-11-13",95,"47","1",2,37,2,0,49,0,17,0,0,0,0,0,1,0,0,0,2,0,0,0
"F2013","17-11-13",95,"47","2",1,18,3,15,37,10,32,2,1,4,0,0,1,0,0,0,1,0,0,0
"F2013","17-11-13",95,"47","3",1,14,3,0,26,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0
"F2013","17-11-13",95,"47","4",2,1,2,10,12,1,41,1,0,1,4,0,5,1,0,1,2,0,0,0
"F2013","17-11-13",95,"52","1",1,0,0,18,15,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0
"F2013","17-11-13",95,"52","2",1,0,0,36,0,0,7,0,0,2,0,0,0,0,0,1,1,0,0,2
"F2013","17-11-13",95,"52","3",1,0,0,7,0,0,4,0,0,1,1,0,0,0,0,2,2,0,0,0
"F2013","17-11-13",95,"59","1",1,44,10,0,14,0,4,0,0,0,0,0,0,1,2,0,1,0,0,1
"F2013","17-11-13",95,"59","3",1,13,1,5,0,24,7,1,5,1,1,2,0,0,0,1,1,0,0,0
"F2013","17-11-13",95,"59","4",2,7,2,18,19,2,1,0,3,0,5,1,0,0,0,2,1,0,0,0
"F2013","17-11-13",95,"92","1",1,0,1,20,70,0,2,2,2,2,3,1,0,0,1,0,2,0,0,0
"F2013","17-11-13",95,"92","2",1,34,5,19,0,0,11,12,1,5,3,0,2,0,0,0,0,0,0,0
"F2013","17-11-13",95,"92","3",1,39,0,14,11,0,5,1,2,0,0,0,0,0,0,0,2,0,0,0
"F2013","17-11-13",95,"92","4",1,14,3,39,29,0,8,1,0,1,10,0,8,0,0,0,0,0,2,0
"F2013","17-11-13",95,"92","5",2,1,0,31,16,1,0,0,0,0,3,1,1,0,0,2,3,0,0,0
"F2013","17-11-13",95,"92","6",1,0,0,11,3,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0
"F2013","17-11-13",95,"92","7",0,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,1,3,0,0
"F2013","30-11-13",96,"16","1",0,0,0,7,0,1,7,16,9,7,0,0,0,0,0,0,1,0,0,0
"F2013","30-11-13",96,"16","2",1,0,0,12,3,0,0,25,9,12,0,0,0,0,0,0,0,0,0,0
"F2013","30-11-13",96,"16","3",1,0,0,19,0,0,18,19,3,20,1,0,0,0,2,0,2,0,0,0
"F2013","30-11-13",96,"16","4",0,0,0,8,0,0,10,23,4,9,0,0,0,0,0,1,4,0,0,0
"F2013","30-11-13",96,"16","5",1,1,0,2,0,0,3,30,18,14,0,0,0,0,0,0,0,0,0,0
"F2013","30-11-13",96,"16","6",2,16,2,14,0,16,12,19,6,12,0,0,0,0,0,1,8,1,0,0
"F2013","30-11-13",96,"16","7",1,0,0,25,0,0,11,40,11,17,0,0,0,0,0,0,3,0,0,0
"F2013","30-11-13",96,"16","8",1,0,0,8,0,3,10,7,10,0,0,0,0,0,0,1,0,0,0,0
"F2013","30-11-13",96,"16","9",1,0,0,12,0,0,21,7,2,10,1,0,0,0,0,1,0,0,0,0
"F2013","30-11-13",96,"16","10",1,5,9,21,0,0,12,10,6,7,0,0,0,0,0,0,0,0,0,0
"F2013","30-11-13",96,"16","11",0,0,0,8,0,0,2,15,17,10,1,0,0,0,0,0,0,0,5,0
"F2013","30-11-13",96,"16","12",1,0,0,19,0,0,17,22,13,21,0,0,0,0,0,3,3,1,0,0
"F2013","30-11-13",96,"18","1",1,0,71,3,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0
"F2013","30-11-13",96,"20","1",1,0,0,30,0,9,15,4,5,2,0,0,0,0,2,0,1,0,0,0
"F2013","30-11-13",96,"21","1",1,3,0,21,0,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0
"F2013","30-11-13",96,"21","2",2,0,4,85,0,16,13,2,0,3,0,0,0,4,1,2,0,0,0,0
"F2013","30-11-13",96,"21","3",1,0,0,26,0,3,7,4,0,4,0,0,0,1,0,2,1,0,0,0
"F2013","30-11-13",96,"23","1",1,0,1,16,1,0,5,9,3,2,2,0,3,0,0,0,0,0,0,0
"F2013","30-11-13",96,"25","1",1,108,0,0,0,0,17,5,8,4,1,0,0,0,0,0,0,0,0,0
"F2013","30-11-13",96,"37A","1",1,30,5,5,0,5,3,0,0,0,0,0,0,0,0,1,1,0,0,2
"F2013","30-11-13",96,"37A","2",2,52,9,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","30-11-13",96,"37A","3",1,83,6,17,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0
"F2013","30-11-13",96,"37A","4",1,47,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","30-11-13",96,"37B","1",1,10,6,24,0,0,2,0,0,1,0,0,0,0,1,1,1,0,4,0
"F2013","30-11-13",96,"37B","2",1,74,9,47,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0
"F2013","30-11-13",96,"43","1",1,1,3,54,2,6,12,2,2,0,7,2,2,0,0,0,0,0,4,0
"F2013","30-11-13",96,"43","2",2,30,5,25,2,0,9,7,2,5,4,0,2,1,0,0,1,0,0,0
"F2013","30-11-13",96,"43","3",2,97,9,18,0,0,7,1,1,3,0,0,0,0,0,0,2,0,0,0
"F2013","30-11-13",96,"43","4",1,109,10,47,19,0,5,8,0,4,0,0,0,3,3,1,2,0,0,0
"F2013","30-11-13",96,"43","5",1,40,3,21,1,3,11,4,3,3,0,0,0,1,0,0,0,0,0,0
"F2013","30-11-13",96,"45A","1",1,60,11,13,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0
"F2013","30-11-13",96,"45A","2",1,49,4,20,4,0,1,4,0,1,0,0,0,0,0,1,2,0,0,0
"F2013","30-11-13",96,"45A","3",1,27,6,32,12,4,2,0,0,0,1,2,1,0,0,1,2,0,4,0
"F2013","30-11-13",96,"45A","4",1,40,7,13,12,0,6,0,0,0,0,0,0,0,1,3,3,0,0,0
"F2013","30-11-13",96,"45A","5",1,45,6,30,13,0,0,3,1,7,0,1,0,0,0,0,0,0,0,0
"F2013","30-11-13",96,"45A","6",1,23,7,15,6,0,0,4,1,2,1,1,1,0,0,2,0,0,0,0
"F2013","30-11-13",96,"45A","7",1,136,10,28,0,0,6,1,1,0,0,0,0,2,6,1,3,0,0,4
"F2013","30-11-13",96,"45A","8",1,9,0,9,12,0,5,13,2,2,5,1,0,2,1,5,5,0,0,0
"F2013","30-11-13",96,"47","1",1,0,0,35,0,0,15,1,6,0,0,0,0,0,0,0,0,0,0,0
"F2013","30-11-13",96,"47","2",1,1,1,30,3,2,5,0,0,0,0,0,0,2,1,2,2,0,0,0
"F2013","30-11-13",96,"47","3",1,8,0,6,5,0,8,0,2,0,0,1,2,0,0,0,1,0,1,0
"F2013","30-11-13",96,"47","4",0,0,0,20,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","30-11-13",96,"47","5",1,22,0,14,0,2,6,1,1,0,0,0,0,2,1,3,0,0,0,0
"F2013","30-11-13",96,"47","6",3,32,16,29,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","30-11-13",96,"47","7",2,0,0,35,0,0,14,7,1,0,3,0,4,0,0,0,0,0,0,0
"F2013","30-11-13",96,"47","8",0,0,0,27,0,0,15,5,8,1,0,0,0,1,0,0,0,0,0,0
"F2013","30-11-13",96,"47","9",0,0,0,26,0,3,3,11,2,6,1,1,1,0,0,0,1,0,0,0
"F2013","30-11-13",96,"47","10",1,0,12,0,6,2,6,3,1,0,0,0,0,0,0,0,0,0,0,3
"F2013","30-11-13",96,"51","1",1,69,3,13,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","30-11-13",96,"51","2",1,0,0,7,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0
"F2013","30-11-13",96,"51","3",1,100,18,21,5,5,8,0,2,0,0,0,0,3,1,0,0,0,0,0
"F2013","30-11-13",96,"51","4",0,0,0,37,0,0,4,0,1,0,0,0,0,2,0,0,1,0,1,0
"F2013","30-11-13",96,"58","1",0,0,0,3,0,0,3,0,1,0,0,0,0,3,2,1,0,0,0,0
"F2013","30-11-13",96,"58","2",1,23,8,42,0,0,2,2,3,4,0,0,0,2,4,0,1,0,1,0
"F2013","30-11-13",96,"58","3",0,0,0,9,0,0,4,1,0,2,0,0,0,0,2,4,4,0,0,0
"F2013","30-11-13",96,"58","4",0,0,0,19,0,0,3,1,1,0,0,0,0,2,0,0,0,0,0,0
"F2013","30-11-13",96,"58","5",0,0,0,18,0,0,5,3,6,0,0,0,0,0,0,4,2,0,0,2
"F2013","30-11-13",96,"58","6",2,0,0,59,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,7
"F2013","30-11-13",96,"58","7",1,50,4,31,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0
"F2013","30-11-13",96,"58","8",0,0,0,18,0,0,10,7,4,2,0,0,0,1,0,2,4,0,0,0
"F2013","30-11-13",96,"58","9",0,0,0,24,0,0,4,0,0,0,0,0,0,2,1,2,0,0,0,0
"F2013","30-11-13",96,"58","10",1,2,1,8,0,0,1,2,1,2,0,0,0,0,0,4,2,0,0,0
"F2013","30-11-13",96,"58","11",1,52,8,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"F2013","30-11-13",96,"58","12",0,0,0,23,0,0,4,4,3,4,0,0,0,3,2,0,2,0,0,1
"F2013","30-11-13",96,"58","13",1,1,7,12,0,0,0,2,1,0,0,1,1,1,2,1,1,0,0,0
"F2013","30-11-13",96,"59","1",5,0,0,76,0,0,5,0,0,4,0,0,0,1,6,0,0,0,9,0
"F2013","30-11-13",96,"59","2",1,0,0,41,0,0,2,2,3,1,0,0,0,0,0,0,1,0,0,0
"F2013","30-11-13",96,"59","3",0,0,0,59,0,0,21,3,2,4,0,0,0,1,2,0,0,0,0,0
"F2013","30-11-13",96,"62B","1",0,0,0,10,0,0,6,9,1,3,0,0,0,3,1,2,3,0,0,0
"F2013","30-11-13",96,"62B","2",1,0,2,15,2,0,4,1,1,2,0,0,0,1,2,0,0,0,0,1
"F2013","30-11-13",96,"62B","3",1,0,0,23,0,4,26,14,3,9,0,0,0,0,2,0,0,0,0,0
"F2013","30-11-13",96,"62B","4",1,0,0,52,0,4,25,6,0,4,1,0,0,0,1,0,0,0,0,0
"F2013","30-11-13",96,"62B","5",0,0,0,25,0,0,13,22,3,4,0,0,0,0,0,2,1,0,0,0
"F2013","30-11-13",96,"62B","6",0,0,0,20,0,0,13,6,1,5,0,0,0,0,0,2,1,0,0,0
"F2013","30-11-13",96,"62B","7",0,0,0,33,0,0,18,6,1,6,0,0,0,0,0,1,4,0,0,0
"F2013","30-11-13",96,"63","1",1,0,0,32,0,0,18,2,5,6,0,0,0,0,0,0,0,0,0,0
"F2013","30-11-13",96,"63","2",0,0,0,52,0,1,15,9,8,13,0,0,0,0,0,0,0,0,0,0
"F2013","30-11-13",96,"63","3",1,0,0,55,0,1,29,27,17,12,0,0,0,2,0,1,0,0,0,0
"F2013","30-11-13",96,"63","4",0,0,0,32,0,0,13,14,5,7,1,0,1,0,1,0,0,0,0,2
"F2013","30-11-13",96,"63","5",0,0,0,42,0,0,23,27,10,11,0,0,0,0,0,0,0,0,0,0
"F2013","30-11-13",96,"63","6",0,0,0,56,0,0,22,31,11,18,0,0,0,1,0,0,1,0,0,0
"F2013","30-11-13",96,"71","1",1,0,0,28,0,0,4,1,3,1,0,0,0,0,0,1,0,0,0,1
"F2013","30-11-13",96,"197","1",1,0,1,3,0,0,2,6,6,3,0,0,0,2,0,2,2,0,0,4
"F2013","30-11-13",96,"197","2",1,0,0,9,0,0,1,3,12,2,0,0,0,0,0,0,3,0,0,0
"F2013","30-11-13",96,"197","3",0,0,0,0,0,0,0,2,3,8,0,0,0,0,0,2,1,0,0,0
"F2013","30-11-13",96,"197","4",0,0,0,3,0,0,3,9,4,5,1,0,0,0,0,3,2,0,0,0
"F2013","30-11-13",96,"197","5",0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,1,0,0,0
"F2013","30-11-13",96,"197","6",0,0,0,2,0,0,0,6,6,5,0,0,0,2,0,1,2,0,0,0
"F2013","30-11-13",96,"197","7",1,0,2,6,6,13,1,1,0,0,1,1,3,1,1,2,3,0,0,0
"F2013","30-11-13",96,"197","8",2,0,0,2,0,0,0,1,8,0,0,0,0,1,2,3,3,0,0,0
"F2013","30-11-13",96,"197","9",2,0,0,0,0,0,2,0,0,0,0,0,0,6,1,2,0,0,0,0
"F2013","30-11-13",96,"204","1",1,0,0,63,0,0,3,0,1,0,2,1,0,0,0,0,0,0,0,0
"F2013","30-11-13",96,"208","1",1,2,2,51,0,0,6,0,0,1,2,1,6,0,0,0,0,0,0,0
"F2013","30-11-13",96,"208","2",1,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","30-11-13",96,"208","3",1,1,4,5,16,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1
"F2013","30-11-13",96,"209","1",2,108,5,0,21,0,1,0,0,0,0,0,0,2,2,0,4,0,0,0
"F2013","30-11-13",96,"209","2",1,77,27,0,0,1,2,0,0,0,0,0,0,2,1,0,1,0,2,0
"F2013","30-11-13",96,"209","3",3,33,5,69,0,0,2,8,1,0,0,0,0,0,0,0,0,0,0,0
"F2013","30-11-13",96,"210","1",2,16,1,12,0,0,1,2,0,0,0,0,0,0,0,2,1,0,0,0
"F2013","30-11-13",96,"210","2",0,0,0,12,0,0,2,3,2,5,0,0,0,0,0,0,0,0,0,0
"F2013","27-11-13",70,"03","1",1,94,16,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"F2013","27-11-13",70,"03","2",1,88,14,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"F2013","27-11-13",70,"03","3",0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","27-11-13",70,"03","4",1,120,6,0,4,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","27-11-13",70,"04","1",1,120,16,39,0,0,20,0,0,0,1,2,0,0,0,0,0,0,0,0
"F2013","27-11-13",70,"04","2",1,74,2,66,0,3,11,1,0,2,0,0,0,0,0,0,0,0,0,0
"F2013","27-11-13",70,"05","1",1,6,1,36,2,0,0,15,1,10,0,0,1,0,0,0,0,0,1,0
"F2013","27-11-13",70,"05","2",1,0,0,61,8,0,30,3,1,2,0,0,1,0,0,0,0,0,0,0
"F2013","27-11-13",70,"05","3",2,22,4,31,6,0,11,8,8,13,0,0,0,1,0,0,1,0,0,0
"F2013","27-11-13",70,"05","4",1,1,2,28,2,0,3,6,1,7,3,0,1,0,0,0,0,0,0,0
"F2013","27-11-13",70,"06","1",1,173,22,41,0,0,8,7,1,6,0,0,0,0,0,0,0,0,0,0
"F2013","27-11-13",70,"06","2",1,125,6,31,2,0,11,18,2,4,0,0,0,0,0,0,0,0,0,0
"F2013","27-11-13",70,"08","1",1,95,22,16,0,0,10,6,7,4,0,0,0,0,0,3,2,1,0,0
"F2013","27-11-13",70,"08","2",1,2,5,5,1,0,3,1,7,4,0,0,0,0,1,0,1,0,0,0
"F2013","27-11-13",70,"08","3",1,145,61,0,0,0,1,2,0,0,0,0,0,0,0,4,8,0,0,3
"F2013","27-11-13",70,"08","4",2,60,6,0,0,0,1,0,0,0,0,0,0,1,1,1,3,0,0,0
"F2013","27-11-13",70,"08","5",1,114,9,15,10,2,2,2,1,2,3,2,0,1,1,6,10,1,0,0
"F2013","27-11-13",70,"08","6",2,0,36,0,43,7,2,0,0,0,0,1,2,0,0,5,8,0,4,0
"F2013","27-11-13",70,"08","7",1,23,3,8,0,0,0,2,0,0,0,0,0,0,0,3,2,0,0,0
"F2013","27-11-13",70,"08","8",1,52,9,24,0,10,5,4,4,0,1,0,2,2,1,3,16,0,0,3
"F2013","27-11-13",70,"08","9",2,139,12,0,0,0,0,0,1,0,2,1,0,3,0,6,4,0,0,0
"F2013","27-11-13",70,"08","10",1,21,10,30,1,0,2,4,1,3,0,0,0,0,0,3,2,0,0,1
"F2013","27-11-13",70,"08","11",1,76,7,0,2,0,1,0,0,0,2,1,1,0,0,4,4,0,0,0
"F2013","27-11-13",70,"08","12",1,26,5,3,23,31,12,1,0,2,0,0,0,0,1,9,2,1,4,0
"F2013","27-11-13",70,"08","13",1,27,8,20,9,0,4,3,5,4,0,0,1,0,0,1,2,0,0,0
"F2013","27-11-13",70,"10","1",1,104,8,3,8,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","27-11-13",70,"20","1",1,244,22,56,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,6
"F2013","27-11-13",70,"20","1",1,14,2,0,17,19,17,0,0,0,0,0,0,2,4,5,3,0,2,0
"F2013","27-11-13",70,"20","2",1,5,0,0,17,31,0,0,0,0,0,0,0,2,0,2,0,0,0,0
"F2013","27-11-13",70,"20","2",1,269,54,91,12,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","27-11-13",70,"20","3",2,10,3,6,16,27,16,0,0,0,0,0,0,7,1,3,1,0,4,3
"F2013","27-11-13",70,"20","3",1,152,12,39,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0
"F2013","27-11-13",70,"26","1",1,0,93,34,0,0,14,3,0,0,0,0,1,0,0,0,0,0,0,0
"F2013","27-11-13",70,"27","1",1,120,7,2,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0
"F2013","27-11-13",70,"27","2",1,201,30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"F2013","27-11-13",70,"27","3",1,17,94,0,7,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
"F2013","27-11-13",70,"27","4",1,118,15,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
"F2013","27-11-13",70,"28","1",1,14,2,0,0,3,5,0,0,0,0,0,1,0,3,1,2,0,0,0
"F2013","27-11-13",70,"28","2",1,52,21,5,9,0,9,0,0,0,0,0,0,1,4,0,1,0,0,0
"F2013","27-11-13",70,"28","3",2,5,5,0,1,1,28,0,0,0,0,0,0,2,2,2,3,0,0,1
"F2013","27-11-13",70,"28","4",1,1,58,57,9,0,8,1,0,0,0,0,0,1,1,1,1,0,4,0
"F2013","27-11-13",70,"28","5",1,6,0,8,5,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0
"F2013","27-11-13",70,"28","6",1,27,4,8,2,0,5,0,0,0,0,0,0,3,0,3,5,0,0,3
"F2013","27-11-13",70,"28","7",1,4,6,0,4,1,17,0,0,0,0,0,0,3,6,0,1,0,1,0
"F2013","27-11-13",70,"29","1",1,98,91,9,8,0,15,0,0,0,0,0,0,5,2,0,0,0,0,0
"F2013","27-11-13",70,"29","2",2,240,31,44,3,0,3,0,0,0,0,0,0,5,2,0,0,0,2,0
"F2013","27-11-13",70,"29","3",1,132,15,70,5,6,0,9,1,4,0,0,0,7,2,3,2,0,0,0
"F2013","27-11-13",70,"32","1",2,156,26,31,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","27-11-13",70,"32","3",1,163,38,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","27-11-13",70,"32","4",1,50,26,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","27-11-13",70,"54","1",1,61,6,17,16,12,0,0,0,0,0,0,0,1,1,1,1,0,0,0
"F2013","27-11-13",70,"54","2",1,43,10,63,0,0,8,3,5,1,2,1,5,0,0,1,1,0,0,1
"F2013","27-11-13",70,"54","3",2,108,10,6,0,4,3,1,1,6,0,0,1,0,0,0,1,1,0,0
"F2013","27-11-13",70,"56","1",1,95,8,0,20,1,3,0,0,0,9,12,0,0,0,0,0,1,0,2
"F2013","27-11-13",70,"56","2",1,62,10,72,0,0,12,0,0,0,6,1,1,0,0,0,0,4,0,0
"F2013","27-11-13",70,"56","3",1,127,8,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0
"F2013","27-11-13",70,"59","1",1,97,5,43,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
"F2013","27-11-13",70,"59","2",1,10,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"F2013","27-11-13",70,"59","3",1,19,6,27,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
"F2013","27-11-13",70,"59","4",1,89,7,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
